265	35.1345	819
266	34.0191	793
267	33.5043	781
268	34.2336	798
269	33.4185	779
270	33.4614	780
271	35.6064	830
272	33.2898	776
273	34.4910	804
274	33.3327	777
275	36.5073	851
276	33.7188	786
277	33.7617	787
278	34.9629	815
279	32.5606	759
280	33.5472	782
281	35.3490	824
282	32.9896	769
283	35.1345	819
284	33.2469	775
285	35.1345	819
286	35.9067	837
287	32.9467	768
288	33.7617	787
289	34.1907	797
290	34.1049	795
291	34.9629	815
292	34.1907	797
293	33.0754	771
294	34.0620	794
295	34.8771	813
296	32.6035	760
297	35.3061	823
298	35.3061	823
299	34.6197	807
300	34.1907	797
301	34.4481	803
302	33.2040	774
303	33.9762	792
304	33.8475	789
305	33.6330	784
306	34.0191	793
307	33.4185	779
308	33.5043	781
309	34.1478	796
310	33.2898	776
311	34.0191	793
312	33.9333	791
313	33.3756	778
314	34.7484	810
315	32.8609	766
316	33.9333	791
317	34.5339	805
318	34.3194	800
319	33.2898	776
320	34.5339	805
321	34.0191	793
322	34.0620	794
323	32.6893	762
324	33.4614	780
325	35.6064	830
326	33.2898	776
327	34.5339	805
328	34.1478	796
329	33.0325	770
330	34.2336	798
331	33.9762	792
332	34.2765	799
333	33.9333	791
334	32.6035	760
335	35.2632	822
336	34.1907	797
337	33.6330	784
338	33.6330	784
339	33.8904	790
340	32.3890	755
341	34.8342	812
342	33.1612	773
343	33.8475	789
344	33.2040	774
345	35.5206	828
346	34.1049	795
347	34.7484	810
348	34.0191	793
349	33.9762	792
350	32.3890	755
351	33.0754	771
352	32.3032	753
353	33.9762	792
354	32.7322	763
355	34.1907	797
356	32.6035	760
357	34.7913	811
358	34.2765	799
359	34.6197	807
360	35.0916	818
361	33.2898	776
362	33.5901	783
363	35.7351	833
364	33.6759	785
365	33.3327	777
366	33.1612	773
367	33.0754	771
368	32.3032	753
369	33.8475	789
370	34.0191	793
371	34.1478	796
372	34.5768	806
373	32.9896	769
374	34.1049	795
375	32.6035	760
376	33.6759	785
377	32.8609	766
378	34.6197	807
379	33.8046	788
380	33.8046	788
381	33.5472	782
382	34.5339	805
383	35.0487	817
384	33.6330	784
385	33.2469	775
386	33.0754	771
387	32.3032	753
388	34.0620	794
389	34.9200	814
390	33.8475	789
391	33.3756	778
392	33.3327	777
393	33.2469	775
394	33.7617	787
395	32.3461	754
396	33.2898	776
397	35.0916	818
398	33.3756	778
399	32.8609	766
400	32.8609	766
401	32.7751	764
402	32.4748	757
403	33.8475	789
404	33.7617	787
405	32.6893	762
406	34.2765	799
407	31.8313	742
408	32.7751	764
409	33.8046	788
410	34.3194	800
411	31.7026	739
412	33.7617	787
413	33.5472	782
414	33.7617	787
415	34.4481	803
416	34.4910	804
417	32.7322	763
418	35.0487	817
419	31.3165	730
420	31.8742	743
421	34.0191	793
422	34.0191	793
423	33.4185	779
424	33.3756	778
425	33.7188	786
426	32.6464	761
427	32.9467	768
428	31.7455	740
429	33.7617	787
430	34.2336	798
431	33.9333	791
432	34.8771	813
433	33.9333	791
434	32.4748	757
435	32.7322	763
436	33.6330	784
437	33.3756	778
438	32.5177	758
439	32.9467	768
440	31.6597	738
441	33.4614	780
442	33.0325	770
443	33.1183	772
444	32.3461	754
445	32.9467	768
446	33.8475	789
447	33.1612	773
448	32.9038	767
449	33.1183	772
450	33.4614	780
451	32.6464	761
452	32.3461	754
453	34.3623	801
454	34.0620	794
455	32.8609	766
456	33.5043	781
457	31.6597	738
458	34.5339	805
459	33.2469	775
460	34.0620	794
461	32.3461	754
462	31.9171	744
463	32.7322	763
464	32.3461	754
465	32.0458	747
466	33.5472	782
467	32.2174	751
468	33.6330	784
469	33.3327	777
470	32.7322	763
471	32.4748	757
472	32.1316	749
473	33.8046	788
474	32.7322	763
475	34.0191	793
476	32.8180	765
477	32.9896	769
478	33.6759	785
479	32.1745	750
480	32.0029	746
481	32.3032	753
482	32.7751	764
483	33.8904	790
484	33.9762	792
485	32.5606	759
486	33.1183	772
487	32.6464	761
488	32.0458	747
489	32.4319	756
490	34.7484	810
491	33.1612	773
492	33.2469	775
493	32.9896	769
494	31.7884	741
495	32.0458	747
496	33.3327	777
497	33.7188	786
498	33.8046	788
499	31.9171	744
500	32.2603	752
501	32.8609	766
502	32.8180	765
503	33.0754	771
504	32.3032	753
505	32.6035	760
506	31.3594	731
507	33.8904	790
508	32.7751	764
509	33.8046	788
510	32.8180	765
511	33.2469	775
512	31.7884	741
513	32.9038	767
514	32.9038	767
515	31.7884	741
516	32.3890	755
517	33.5472	782
518	32.2603	752
519	32.7751	764
520	31.7026	739
521	32.0887	748
522	32.6464	761
523	33.8904	790
524	31.8742	743
525	32.4748	757
526	33.8904	790
527	33.3327	777
528	33.2469	775
529	32.9896	769
530	34.3194	800
531	32.6035	760
532	32.9896	769
533	32.4319	756
534	31.9171	744
535	32.5606	759
536	32.5606	759
537	32.4748	757
538	32.0458	747
539	32.2174	751
540	31.3165	730
541	32.5177	758
542	31.0162	723
543	31.1020	725
544	32.0458	747
545	33.2040	774
546	31.4881	734
547	32.2603	752
548	32.6464	761
549	32.8609	766
550	33.5472	782
551	33.7617	787
552	30.8017	718
553	31.7455	740
554	31.8742	743
555	31.6597	738
556	32.3032	753
557	32.3461	754
558	33.1183	772
559	31.9600	745
560	33.1183	772
561	33.2898	776
562	32.7322	763
563	31.9600	745
564	31.3594	731
565	33.0754	771
566	31.6597	738
567	31.4023	732
568	32.6893	762
569	33.0754	771
570	32.3032	753
571	33.5043	781
572	32.9467	768
573	32.2174	751
574	32.6035	760
575	32.9896	769
576	32.6464	761
577	33.1612	773
578	32.0029	746
579	31.8313	742
580	31.5310	735
581	32.8180	765
582	33.1612	773
583	31.2736	729
584	33.0754	771
585	31.7026	739
586	31.9600	745
587	32.7322	763
588	31.7455	740
589	32.8180	765
590	32.7322	763
591	33.9762	792
592	31.7026	739
593	31.4452	733
594	31.5310	735
595	32.7322	763
596	32.3461	754
597	31.4881	734
598	32.6464	761
599	30.0295	700
600	33.3756	778
601	32.2603	752
602	32.3032	753
603	31.5310	735
604	32.0029	746
605	31.3594	731
606	32.6464	761
607	32.2603	752
608	32.3461	754
609	32.2603	752
610	32.3032	753
611	32.9038	767
612	32.9038	767
613	33.2040	774
614	31.3594	731
615	32.3890	755
616	32.6893	762
617	32.9467	768
618	30.7159	716
619	31.4452	733
620	31.8313	742
621	31.7026	739
622	33.0754	771
623	31.8742	743
624	31.2736	729
625	33.1183	772
626	31.1020	725
627	31.6168	737
628	31.7026	739
629	30.6301	714
630	32.2174	751
631	31.1878	727
632	32.2603	752
633	31.7455	740
634	31.7884	741
635	32.4319	756
636	30.0295	700
637	33.1612	773
638	30.5872	713
639	31.6597	738
640	33.2469	775
641	31.2307	728
642	31.2736	729
643	31.1878	727
644	32.6893	762
645	31.2736	729
646	32.6035	760
647	31.5310	735
648	32.0887	748
649	32.3890	755
650	32.1745	750
651	31.2736	729
652	32.4748	757
653	32.7751	764
654	31.3594	731
655	31.7455	740
656	32.9038	767
657	32.0887	748
658	31.3594	731
659	31.4452	733
660	31.2307	728
661	32.4319	756
662	30.6301	714
663	31.1020	725
664	31.1878	727
665	32.1316	749
666	31.9171	744
667	32.1745	750
668	30.5872	713
669	32.2174	751
670	30.8017	718
671	33.3756	778
672	31.7884	741
673	31.6597	738
674	31.4881	734
675	29.9866	699
676	31.9600	745
677	31.1878	727
678	32.1316	749
679	32.3890	755
680	33.3327	777
681	31.7455	740
682	31.0591	724
683	30.8017	718
684	32.5606	759
685	31.1878	727
686	31.5739	736
687	30.1582	703
688	31.6168	737
689	31.8742	743
690	31.1878	727
691	32.5177	758
692	30.8017	718
693	31.4023	732
694	30.7159	716
695	32.0458	747
696	30.5014	711
697	30.3727	708
698	32.8180	765
699	32.1745	750
700	31.8742	743
701	30.6301	714
702	31.0162	723
703	30.9733	722
704	30.5872	713
705	31.2736	729
706	32.0887	748
707	31.6597	738
708	30.5443	712
709	32.2174	751
710	31.8313	742
711	32.3461	754
712	31.7026	739
713	32.2174	751
714	31.1020	725
715	31.6168	737
716	32.1316	749
717	32.8609	766
718	31.6168	737
719	32.2603	752
720	32.4319	756
721	32.2174	751
722	29.0857	678
723	31.3165	730
724	30.5443	712
725	30.6301	714
726	32.1316	749
727	31.6597	738
728	31.9600	745
729	30.8017	718
730	30.4156	709
731	32.0458	747
732	31.1449	726
733	31.8313	742
734	31.6597	738
735	31.3165	730
736	31.6168	737
737	30.2869	706
738	29.9008	697
739	32.4319	756
740	31.6168	737
741	32.0887	748
742	31.9171	744
743	30.8017	718
744	32.7751	764
745	32.0458	747
746	29.9008	697
747	31.1878	727
748	31.0162	723
749	31.5310	735
750	30.8017	718
751	30.8446	719
752	30.0724	701
753	31.5739	736
754	30.2869	706
755	30.2011	704
756	32.2174	751
757	30.5872	713
758	31.3165	730
759	31.5310	735
760	32.1316	749
761	32.7751	764
762	32.7751	764
763	29.2573	682
764	29.6434	691
765	31.7884	741
766	32.6464	761
767	30.2440	705
768	30.5443	712
769	31.2307	728
770	31.2736	729
771	31.1878	727
772	30.8017	718
773	31.5310	735
774	30.5443	712
775	31.3594	731
776	30.0724	701
777	32.3032	753
778	30.9304	721
779	29.3431	684
780	30.0724	701
781	32.3461	754
782	30.4585	710
783	29.7292	693
784	30.8017	718
785	30.9304	721
786	19.3047	450
787	31.5310	735
788	29.9866	699
789	29.4289	686
790	31.7026	739
791	30.2011	704
792	31.2736	729
793	30.6301	714
794	30.2440	705
795	30.0295	700
796	33.0754	771
797	32.0887	748
798	30.7159	716
799	30.5443	712
800	30.8017	718
801	31.6597	738
802	29.2144	681
803	31.6597	738
804	29.8150	695
805	30.2869	706
806	31.0162	723
807	30.7588	717
808	30.6301	714
809	30.4156	709
810	30.6301	714
811	30.6730	715
812	29.8579	696
813	30.2440	705
814	29.9437	698
815	30.1582	703
816	29.8150	695
817	30.6301	714
818	31.1878	727
819	30.9304	721
820	31.8742	743
821	30.8875	720
822	31.7884	741
823	31.1449	726
824	30.5014	711
825	30.8017	718
826	30.5014	711
827	30.2011	704
828	31.6168	737
829	31.6597	738
830	30.8875	720
831	29.0428	677
832	29.8150	695
833	30.1153	702
834	31.0591	724
835	31.2307	728
836	30.1153	702
837	31.2307	728
838	30.7588	717
839	30.6730	715
840	30.0724	701
841	31.2736	729
842	30.5014	711
843	30.1582	703
844	30.9733	722
845	30.8017	718
846	30.4585	710
847	30.0295	700
848	31.1878	727
849	32.1745	750
850	30.8875	720
851	29.8150	695
852	31.5739	736
853	30.6301	714
854	31.3594	731
855	30.8875	720
856	31.5310	735
857	27.9274	651
858	30.0295	700
859	29.0428	677
860	30.9733	722
861	29.9437	698
862	30.9733	722
863	29.1286	679
864	30.9733	722
865	28.6138	667
866	29.9866	699
867	30.0295	700
868	30.5443	712
869	29.2144	681
870	28.0132	653
871	30.2011	704
872	29.6863	692
873	31.6168	737
874	29.9008	697
875	29.9008	697
876	30.6730	715
877	30.2011	704
878	31.4023	732
879	30.7588	717
880	31.5310	735
881	30.2869	706
882	29.1715	680
883	30.6730	715
884	31.3165	730
885	30.8017	718
886	30.3727	708
887	31.0162	723
888	30.4156	709
889	29.6434	691
890	30.8446	719
891	30.1153	702
892	30.6730	715
893	30.4585	710
894	29.5147	688
895	30.8875	720
896	28.9999	676
897	30.5872	713
898	30.1582	703
899	29.0428	677
900	29.7292	693
901	30.3298	707
902	29.9008	697
903	30.8446	719
904	30.6730	715
905	30.1153	702
906	30.8017	718
907	29.5576	689
908	30.2440	705
909	30.8017	718
910	30.2869	706
911	31.7884	741
912	29.8150	695
913	29.8579	696
914	29.8579	696
915	30.5872	713
916	31.8742	743
917	29.3860	685
918	30.2869	706
919	29.2573	682
920	30.5443	712
921	30.7159	716
922	30.9304	721
923	29.5147	688
924	29.3002	683
925	29.6434	691
926	30.5872	713
927	29.1715	680
928	29.6863	692
929	29.3002	683
930	30.6301	714
931	28.6996	669
932	29.4718	687
933	30.5443	712
934	30.0295	700
935	30.7588	717
936	30.4156	709
937	31.1020	725
938	30.9304	721
939	29.8579	696
940	30.7588	717
941	29.7292	693
942	31.3594	731
943	29.8150	695
944	29.4718	687
945	31.3165	730
946	29.4289	686
947	30.4585	710
948	29.6863	692
949	30.1153	702
950	29.5147	688
951	29.6005	690
952	31.1020	725
953	29.2573	682
954	30.8875	720
955	29.4718	687
956	30.4585	710
957	29.8150	695
958	29.5147	688
959	28.8712	673
960	30.5443	712
961	28.9141	674
962	28.8283	672
963	29.0857	678
964	30.8875	720
965	29.9008	697
966	29.9437	698
967	30.7588	717
968	29.8579	696
969	29.6863	692
970	29.1286	679
971	30.1153	702
972	31.0591	724
973	30.3298	707
974	29.0857	678
975	30.5443	712
976	29.4289	686
977	30.2011	704
978	29.4718	687
979	29.5147	688
980	30.3727	708
981	31.4881	734
982	30.0295	700
983	29.3431	684
984	29.9008	697
985	29.8150	695
986	30.6301	714
987	30.2011	704
988	29.0428	677
989	28.9141	674
990	30.7588	717
991	30.7159	716
992	29.2573	682
993	31.2307	728
994	29.2573	682
995	29.8150	695
996	28.6567	668
997	28.9570	675
998	29.1715	680
999	29.1286	679
1000	29.6005	690
1001	30.0724	701
1002	29.9008	697
1003	29.2573	682
1004	29.7721	694
1005	30.4156	709
1006	10.2100	238
