1	35.1774	820
2	36.8505	859
3	37.4511	873
4	38.4378	896
5	38.0088	886
6	37.7514	880
7	38.7381	903
8	39.5960	923
9	39.2100	914
10	36.5073	851
11	38.1804	890
12	36.2928	846
13	35.5206	828
14	35.3490	824
15	35.9925	839
16	36.0783	841
17	37.6656	878
18	37.9659	885
19	37.1937	867
20	35.6493	831
21	36.4644	850
22	35.6493	831
23	36.5931	853
24	35.7351	833
25	37.1508	866
26	37.6227	877
27	37.2366	868
28	38.4807	897
29	37.3653	871
30	37.9659	885
31	36.7647	857
32	36.8934	860
33	37.4082	872
34	36.5931	853
35	36.4644	850
36	35.5206	828
37	35.9496	838
38	35.5206	828
39	38.2233	891
40	38.0088	886
41	36.0354	840
42	36.5073	851
43	36.3357	847
44	37.7943	881
45	37.3224	870
46	36.5931	853
47	38.3520	894
48	36.5073	851
49	36.8076	858
50	36.5931	853
51	37.9659	885
52	35.2203	821
53	35.6064	830
54	38.0946	888
55	36.6789	855
56	35.8638	836
57	36.8505	859
58	36.5931	853
59	35.0916	818
60	37.4511	873
61	37.1937	867
62	36.1641	843
63	37.3224	870
64	38.4807	897
65	38.0946	888
66	35.7780	834
67	34.2765	799
68	36.2928	846
69	36.9363	861
70	35.2203	821
71	37.9659	885
72	37.0221	863
73	35.2203	821
74	35.0487	817
75	39.7247	926
76	36.9792	862
77	36.6789	855
78	34.9200	814
79	37.2795	869
80	34.9200	814
81	35.7780	834
82	34.4481	803
83	36.7218	856
84	36.4644	850
85	36.4215	849
86	36.8934	860
87	33.4614	780
88	36.0354	840
89	36.6360	854
90	34.5768	806
91	35.6922	832
92	36.3357	847
93	35.5206	828
94	36.8505	859
95	36.4644	850
96	34.1478	796
97	36.8934	860
98	35.6493	831
99	36.5073	851
100	37.1937	867
101	36.9792	862
102	34.9200	814
103	35.8209	835
104	36.4215	849
105	36.8934	860
106	36.3357	847
107	36.7218	856
108	36.7218	856
109	36.0354	840
110	34.4481	803
111	36.2928	846
112	36.5931	853
113	36.1641	843
114	36.6789	855
115	34.2336	798
116	36.8505	859
117	35.0916	818
118	36.6789	855
119	38.1804	890
120	36.5931	853
121	35.9925	839
122	35.5635	829
123	36.8505	859
124	36.1641	843
125	37.1508	866
126	37.2795	869
127	35.6064	830
128	35.4348	826
129	36.8505	859
130	36.3357	847
131	37.3224	870
132	35.7351	833
133	35.3490	824
134	33.9333	791
135	38.6523	901
136	35.1345	819
137	34.6197	807
138	35.6064	830
139	35.9925	839
140	35.9925	839
141	35.5206	828
142	34.6197	807
143	36.1212	842
144	36.0783	841
145	36.2499	845
146	35.3919	825
147	36.5931	853
148	36.6360	854
149	36.1641	843
150	35.3919	825
151	36.3357	847
152	34.3623	801
153	37.3653	871
154	36.4644	850
